locality_id,hot_loc,postal_code,pc_loc,km,hours
L1457804,"51.231936,-115.5240462",T2B2V1,"51.025196,-113.985368",139.28,1.55
L1457804,"51.231936,-115.5240462",T2B3G8,"51.025196,-113.985368",139.28,1.55
L1457804,"51.231936,-115.5240462",T2B1V2,"51.025196,-113.985368",139.28,1.55
L6436618,"50.6897421,-115.1249785",T2B2K7,"51.025196,-113.985368",142.19,1.7
L6436618,"50.6897421,-115.1249785",T2B0L4,"51.025196,-113.985368",142.19,1.7
L6436618,"50.6897421,-115.1249785",T2B2V1,"51.025196,-113.985368",142.19,1.7
L6436618,"50.6897421,-115.1249785",T2B3G8,"51.025196,-113.985368",142.19,1.7
L6436618,"50.6897421,-115.1249785",T2B1V2,"51.025196,-113.985368",142.19,1.7
L3889156,"51.0615191,-112.668314",T2B2K7,"51.025196,-113.985368",101.58,1.15
L3889156,"51.0615191,-112.668314",T2B0L4,"51.025196,-113.985368",101.58,1.15
L3889156,"51.0615191,-112.668314",T2B2V1,"51.025196,-113.985368",101.58,1.15
L3889156,"51.0615191,-112.668314",T2B3G8,"51.025196,-113.985368",101.58,1.15
L3889156,"51.0615191,-112.668314",T2B1V2,"51.025196,-113.985368",101.58,1.15
L3087622,"51.1859553,-115.5622373",T2B2K7,"51.025196,-113.985368",140,1.57
L3087622,"51.1859553,-115.5622373",T2B0L4,"51.025196,-113.985368",140,1.57
L3087622,"51.1859553,-115.5622373",T2B2V1,"51.025196,-113.985368",140,1.57
L3087622,"51.1859553,-115.5622373",T2B3G8,"51.025196,-113.985368",140,1.57
L3087622,"51.1859553,-115.5622373",T2B1V2,"51.025196,-113.985368",140,1.57
L10021404,"51.5628471,-112.7299588",T2B2K7,"51.025196,-113.985368",145.04,1.63
L10021404,"51.5628471,-112.7299588",T2B0L4,"51.025196,-113.985368",145.04,1.63
L10021404,"51.5628471,-112.7299588",T2B2V1,"51.025196,-113.985368",145.04,1.63
L10021404,"51.5628471,-112.7299588",T2B3G8,"51.025196,-113.985368",145.04,1.63
L10021404,"51.5628471,-112.7299588",T2B1V2,"51.025196,-113.985368",145.04,1.63
L1472683,"50.8144487,-115.1932684",T2B2K7,"51.025196,-113.985368",135.4,1.65
L1472683,"50.8144487,-115.1932684",T2B0L4,"51.025196,-113.985368",135.4,1.65
L1472683,"50.8144487,-115.1932684",T2B2V1,"51.025196,-113.985368",135.4,1.65
L1472683,"50.8144487,-115.1932684",T2B3G8,"51.025196,-113.985368",135.4,1.65
L1472683,"50.8144487,-115.1932684",T2B1V2,"51.025196,-113.985368",135.4,1.65
L3368416,"51.0873339,-115.3552142",T2B2K7,"51.025196,-113.985368",119.89,1.37
L3368416,"51.0873339,-115.3552142",T2B0L4,"51.025196,-113.985368",119.89,1.37
L3368416,"51.0873339,-115.3552142",T2B2V1,"51.025196,-113.985368",119.89,1.37
L3368416,"51.0873339,-115.3552142",T2B3G8,"51.025196,-113.985368",119.89,1.37
L3368416,"51.0873339,-115.3552142",T2B1V2,"51.025196,-113.985368",119.89,1.37
L2795478,"51.909795,-113.4750795",T2B2K7,"51.025196,-113.985368",140.14,1.43
L2795478,"51.909795,-113.4750795",T2B0L4,"51.025196,-113.985368",140.14,1.43
L2795478,"51.909795,-113.4750795",T2B2V1,"51.025196,-113.985368",140.14,1.43
L2795478,"51.909795,-113.4750795",T2B3G8,"51.025196,-113.985368",140.14,1.43
L2795478,"51.909795,-113.4750795",T2B1V2,"51.025196,-113.985368",140.14,1.43
L2344664,"50.2274416,-112.9269218",T2B2K7,"51.025196,-113.985368",161.12,1.63
L2344664,"50.2274416,-112.9269218",T2B0L4,"51.025196,-113.985368",161.12,1.63
L2344664,"50.2274416,-112.9269218",T2B2V1,"51.025196,-113.985368",161.12,1.63
L2344664,"50.2274416,-112.9269218",T2B3G8,"51.025196,-113.985368",161.12,1.63
L2344664,"50.2274416,-112.9269218",T2B1V2,"51.025196,-113.985368",161.12,1.63
L3015799,"50.8740891,-115.3387548",T2B2K7,"51.025196,-113.985368",149.74,2.1
L3015799,"50.8740891,-115.3387548",T2B0L4,"51.025196,-113.985368",149.74,2.1
L3015799,"50.8740891,-115.3387548",T2B2V1,"51.025196,-113.985368",149.74,2.1
L3015799,"50.8740891,-115.3387548",T2B3G8,"51.025196,-113.985368",149.74,2.1
L3015799,"50.8740891,-115.3387548",T2B1V2,"51.025196,-113.985368",149.74,2.1
L3089074,"51.4708064,-112.7871633",T2B2K7,"51.025196,-113.985368",135.37,1.49
L3089074,"51.4708064,-112.7871633",T2B0L4,"51.025196,-113.985368",135.37,1.49
L3089074,"51.4708064,-112.7871633",T2B2V1,"51.025196,-113.985368",135.37,1.49
L3089074,"51.4708064,-112.7871633",T2B3G8,"51.025196,-113.985368",135.37,1.49
L3089074,"51.4708064,-112.7871633",T2B1V2,"51.025196,-113.985368",135.37,1.49
L2859728,"51.9395426,-113.7631702",T2B2K7,"51.025196,-113.985368",124.95,1.29
L2859728,"51.9395426,-113.7631702",T2B0L4,"51.025196,-113.985368",124.95,1.29
L2859728,"51.9395426,-113.7631702",T2B2V1,"51.025196,-113.985368",124.95,1.29
L2859728,"51.9395426,-113.7631702",T2B3G8,"51.025196,-113.985368",124.95,1.29
L2859728,"51.9395426,-113.7631702",T2B1V2,"51.025196,-113.985368",124.95,1.29
L2915048,"51.9390928,-114.068749",T2B2K7,"51.025196,-113.985368",108.68,1.08
L2915048,"51.9390928,-114.068749",T2B0L4,"51.025196,-113.985368",108.68,1.08
L2915048,"51.9390928,-114.068749",T2B2V1,"51.025196,-113.985368",108.68,1.08
L2915048,"51.9390928,-114.068749",T2B3G8,"51.025196,-113.985368",108.68,1.08
L2915048,"51.9390928,-114.068749",T2B1V2,"51.025196,-113.985368",108.68,1.08
L7314944,"51.0561784,-115.3004408",T2B2K7,"51.025196,-113.985368",111.6,1.23
L7314944,"51.0561784,-115.3004408",T2B0L4,"51.025196,-113.985368",111.6,1.23
L7314944,"51.0561784,-115.3004408",T2B2V1,"51.025196,-113.985368",111.6,1.23
L7314944,"51.0561784,-115.3004408",T2B3G8,"51.025196,-113.985368",111.6,1.23
L7314944,"51.0561784,-115.3004408",T2B1V2,"51.025196,-113.985368",111.6,1.23
L4465995,"51.795038,-114.1065031",T2B2K7,"51.025196,-113.985368",95.04,0.98
L4465995,"51.795038,-114.1065031",T2B0L4,"51.025196,-113.985368",95.04,0.98
L4465995,"51.795038,-114.1065031",T2B2V1,"51.025196,-113.985368",95.04,0.98
L4465995,"51.795038,-114.1065031",T2B3G8,"51.025196,-113.985368",95.04,0.98
L4465995,"51.795038,-114.1065031",T2B1V2,"51.025196,-113.985368",95.04,0.98
L3967067,"51.053448,-115.2350378",T2B2K7,"51.025196,-113.985368",109.84,1.26
L3967067,"51.053448,-115.2350378",T2B0L4,"51.025196,-113.985368",109.84,1.26
L3967067,"51.053448,-115.2350378",T2B2V1,"51.025196,-113.985368",109.84,1.26
L3967067,"51.053448,-115.2350378",T2B3G8,"51.025196,-113.985368",109.84,1.26
L3967067,"51.053448,-115.2350378",T2B1V2,"51.025196,-113.985368",109.84,1.26
L4640802,"51.1660409,-115.560434",T2B2K7,"51.025196,-113.985368",144.11,1.7
L4640802,"51.1660409,-115.560434",T2B0L4,"51.025196,-113.985368",144.11,1.7
L4640802,"51.1660409,-115.560434",T2B2V1,"51.025196,-113.985368",144.11,1.7
L4640802,"51.1660409,-115.560434",T2B3G8,"51.025196,-113.985368",144.11,1.7
L4640802,"51.1660409,-115.560434",T2B1V2,"51.025196,-113.985368",144.11,1.7
L3801671,"50.5224824,-114.8401684",T2B2K7,"51.025196,-113.985368",NA,NA
L3801671,"50.5224824,-114.8401684",T2B0L4,"51.025196,-113.985368",NA,NA
L3801671,"50.5224824,-114.8401684",T2B2V1,"51.025196,-113.985368",NA,NA
L3801671,"50.5224824,-114.8401684",T2B3G8,"51.025196,-113.985368",NA,NA
L3801671,"50.5224824,-114.8401684",T2B1V2,"51.025196,-113.985368",NA,NA
L3884091,"50.8043609,-115.294841",T2B2K7,"51.025196,-113.985368",160.95,2.12
L3884091,"50.8043609,-115.294841",T2B0L4,"51.025196,-113.985368",160.95,2.12
L3884091,"50.8043609,-115.294841",T2B2V1,"51.025196,-113.985368",160.95,2.12
L3884091,"50.8043609,-115.294841",T2B3G8,"51.025196,-113.985368",160.95,2.12
L3884091,"50.8043609,-115.294841",T2B1V2,"51.025196,-113.985368",160.95,2.12
L3794449,"51.9052969,-113.740897",T2B2K7,"51.025196,-113.985368",122.37,1.25
L3794449,"51.9052969,-113.740897",T2B0L4,"51.025196,-113.985368",122.37,1.25
L3794449,"51.9052969,-113.740897",T2B2V1,"51.025196,-113.985368",122.37,1.25
L3794449,"51.9052969,-113.740897",T2B3G8,"51.025196,-113.985368",122.37,1.25
L3794449,"51.9052969,-113.740897",T2B1V2,"51.025196,-113.985368",122.37,1.25
L3860509,"50.6457052,-115.165987",T2B2K7,"51.025196,-113.985368",153.76,1.97
L3860509,"50.6457052,-115.165987",T2B0L4,"51.025196,-113.985368",153.76,1.97
L3860509,"50.6457052,-115.165987",T2B2V1,"51.025196,-113.985368",153.76,1.97
L3860509,"50.6457052,-115.165987",T2B3G8,"51.025196,-113.985368",153.76,1.97
L3860509,"50.6457052,-115.165987",T2B1V2,"51.025196,-113.985368",153.76,1.97
L4466007,"51.933252,-114.0374865",T2B2K7,"51.025196,-113.985368",107.32,1.07
L4466007,"51.933252,-114.0374865",T2B0L4,"51.025196,-113.985368",107.32,1.07
L4466007,"51.933252,-114.0374865",T2B2V1,"51.025196,-113.985368",107.32,1.07
L4466007,"51.933252,-114.0374865",T2B3G8,"51.025196,-113.985368",107.32,1.07
L4466007,"51.933252,-114.0374865",T2B1V2,"51.025196,-113.985368",107.32,1.07
L4815973,"50.6639294,-115.1232997",T2B2K7,"51.025196,-113.985368",144.06,1.73
L4815973,"50.6639294,-115.1232997",T2B0L4,"51.025196,-113.985368",144.06,1.73
L4815973,"50.6639294,-115.1232997",T2B2V1,"51.025196,-113.985368",144.06,1.73
L4815973,"50.6639294,-115.1232997",T2B3G8,"51.025196,-113.985368",144.06,1.73
L4815973,"50.6639294,-115.1232997",T2B1V2,"51.025196,-113.985368",144.06,1.73
L8158224,"51.1520843,-115.5488824",T2B2K7,"51.025196,-113.985368",146.49,1.74
L8158224,"51.1520843,-115.5488824",T2B0L4,"51.025196,-113.985368",146.49,1.74
L8158224,"51.1520843,-115.5488824",T2B2V1,"51.025196,-113.985368",146.49,1.74
L8158224,"51.1520843,-115.5488824",T2B3G8,"51.025196,-113.985368",146.49,1.74
L8158224,"51.1520843,-115.5488824",T2B1V2,"51.025196,-113.985368",146.49,1.74
L4674600,"51.271152,-115.5051899",T2B2K7,"51.025196,-113.985368",145.89,1.71
L4674600,"51.271152,-115.5051899",T2B0L4,"51.025196,-113.985368",145.89,1.71
L4674600,"51.271152,-115.5051899",T2B2V1,"51.025196,-113.985368",145.89,1.71
L4674600,"51.271152,-115.5051899",T2B3G8,"51.025196,-113.985368",145.89,1.71
L4674600,"51.271152,-115.5051899",T2B1V2,"51.025196,-113.985368",145.89,1.71
L2528036,"50.9267348,-115.3300953",T2B2K7,"51.025196,-113.985368",144.13,1.96
L2528036,"50.9267348,-115.3300953",T2B0L4,"51.025196,-113.985368",144.13,1.96
L2528036,"50.9267348,-115.3300953",T2B2V1,"51.025196,-113.985368",144.13,1.96
L2528036,"50.9267348,-115.3300953",T2B3G8,"51.025196,-113.985368",144.13,1.96
L2528036,"50.9267348,-115.3300953",T2B1V2,"51.025196,-113.985368",144.13,1.96
L2577311,"51.69029,-113.5524344",T2B2K7,"51.025196,-113.985368",113.85,1.19
L2577311,"51.69029,-113.5524344",T2B0L4,"51.025196,-113.985368",113.85,1.19
L2577311,"51.69029,-113.5524344",T2B2V1,"51.025196,-113.985368",113.85,1.19
L2577311,"51.69029,-113.5524344",T2B3G8,"51.025196,-113.985368",113.85,1.19
L2577311,"51.69029,-113.5524344",T2B1V2,"51.025196,-113.985368",113.85,1.19
L2439716,"50.8644064,-115.1969984",T2B2K7,"51.025196,-113.985368",120.05,1.38
L2439716,"50.8644064,-115.1969984",T2B0L4,"51.025196,-113.985368",120.05,1.38
L2439716,"50.8644064,-115.1969984",T2B2V1,"51.025196,-113.985368",120.05,1.38
L2439716,"50.8644064,-115.1969984",T2B3G8,"51.025196,-113.985368",120.05,1.38
L2439716,"50.8644064,-115.1969984",T2B1V2,"51.025196,-113.985368",120.05,1.38
L4346108,"50.3512147,-112.8348309",T2B2K7,"51.025196,-113.985368",157.38,1.58
L4346108,"50.3512147,-112.8348309",T2B0L4,"51.025196,-113.985368",157.38,1.58
L4346108,"50.3512147,-112.8348309",T2B2V1,"51.025196,-113.985368",157.38,1.58
L4346108,"50.3512147,-112.8348309",T2B3G8,"51.025196,-113.985368",157.38,1.58
L4346108,"50.3512147,-112.8348309",T2B1V2,"51.025196,-113.985368",157.38,1.58
L9642399,"51.0873406,-115.3650163",T2B2K7,"51.025196,-113.985368",120.3,1.41
L9642399,"51.0873406,-115.3650163",T2B0L4,"51.025196,-113.985368",120.3,1.41
L9642399,"51.0873406,-115.3650163",T2B2V1,"51.025196,-113.985368",120.3,1.41
L9642399,"51.0873406,-115.3650163",T2B3G8,"51.025196,-113.985368",120.3,1.41
L9642399,"51.0873406,-115.3650163",T2B1V2,"51.025196,-113.985368",120.3,1.41
L4465922,"50.7886606,-112.463755",T2B2K7,"51.025196,-113.985368",129.51,1.4
L4465922,"50.7886606,-112.463755",T2B0L4,"51.025196,-113.985368",129.51,1.4
L4465922,"50.7886606,-112.463755",T2B2V1,"51.025196,-113.985368",129.51,1.4
L4465922,"50.7886606,-112.463755",T2B3G8,"51.025196,-113.985368",129.51,1.4
L4465922,"50.7886606,-112.463755",T2B1V2,"51.025196,-113.985368",129.51,1.4
L4267124,"51.7914854,-114.0949246",T2B2K7,"51.025196,-113.985368",94.83,0.98
L4267124,"51.7914854,-114.0949246",T2B0L4,"51.025196,-113.985368",94.83,0.98
L4267124,"51.7914854,-114.0949246",T2B2V1,"51.025196,-113.985368",94.83,0.98
L4267124,"51.7914854,-114.0949246",T2B3G8,"51.025196,-113.985368",94.83,0.98
L4267124,"51.7914854,-114.0949246",T2B1V2,"51.025196,-113.985368",94.83,0.98
L4465997,"51.7970593,-114.6393131",T2B2K7,"51.025196,-113.985368",129.05,1.38
L4465997,"51.7970593,-114.6393131",T2B0L4,"51.025196,-113.985368",129.05,1.38
L4465997,"51.7970593,-114.6393131",T2B2V1,"51.025196,-113.985368",129.05,1.38
L4465997,"51.7970593,-114.6393131",T2B3G8,"51.025196,-113.985368",129.05,1.38
L4465997,"51.7970593,-114.6393131",T2B1V2,"51.025196,-113.985368",129.05,1.38
L4873815,"51.0615878,-115.4183544",T2B2K7,"51.025196,-113.985368",124.68,1.52
L4873815,"51.0615878,-115.4183544",T2B0L4,"51.025196,-113.985368",124.68,1.52
L4873815,"51.0615878,-115.4183544",T2B2V1,"51.025196,-113.985368",124.68,1.52
L4873815,"51.0615878,-115.4183544",T2B3G8,"51.025196,-113.985368",124.68,1.52
L4873815,"51.0615878,-115.4183544",T2B1V2,"51.025196,-113.985368",124.68,1.52
L5950242,"51.0864208,-115.3817868",T2B2K7,"51.025196,-113.985368",119.93,1.39
L5950242,"51.0864208,-115.3817868",T2B0L4,"51.025196,-113.985368",119.93,1.39
L5950242,"51.0864208,-115.3817868",T2B2V1,"51.025196,-113.985368",119.93,1.39
L5950242,"51.0864208,-115.3817868",T2B3G8,"51.025196,-113.985368",119.93,1.39
L5950242,"51.0864208,-115.3817868",T2B1V2,"51.025196,-113.985368",119.93,1.39
L5526126,"51.0510685,-115.1662649",T2B2K7,"51.025196,-113.985368",100.78,1.14
L5526126,"51.0510685,-115.1662649",T2B0L4,"51.025196,-113.985368",100.78,1.14
L5526126,"51.0510685,-115.1662649",T2B2V1,"51.025196,-113.985368",100.78,1.14
L5526126,"51.0510685,-115.1662649",T2B3G8,"51.025196,-113.985368",100.78,1.14
L5526126,"51.0510685,-115.1662649",T2B1V2,"51.025196,-113.985368",100.78,1.14
L6174745,"50.9737512,-112.3750412",T2B2K7,"51.025196,-113.985368",129.19,1.43
L6174745,"50.9737512,-112.3750412",T2B0L4,"51.025196,-113.985368",129.19,1.43
L6174745,"50.9737512,-112.3750412",T2B2V1,"51.025196,-113.985368",129.19,1.43
L6174745,"50.9737512,-112.3750412",T2B3G8,"51.025196,-113.985368",129.19,1.43
L6174745,"50.9737512,-112.3750412",T2B1V2,"51.025196,-113.985368",129.19,1.43
L6474073,"50.2375576,-112.8512567",T2B2K7,"51.025196,-113.985368",173.86,1.76
L6474073,"50.2375576,-112.8512567",T2B0L4,"51.025196,-113.985368",173.86,1.76
L6474073,"50.2375576,-112.8512567",T2B2V1,"51.025196,-113.985368",173.86,1.76
L6474073,"50.2375576,-112.8512567",T2B3G8,"51.025196,-113.985368",173.86,1.76
L6474073,"50.2375576,-112.8512567",T2B1V2,"51.025196,-113.985368",173.86,1.76
L6566853,"50.7050771,-115.1993876",T2B2K7,"51.025196,-113.985368",148.68,1.83
L6566853,"50.7050771,-115.1993876",T2B0L4,"51.025196,-113.985368",148.68,1.83
L6566853,"50.7050771,-115.1993876",T2B2V1,"51.025196,-113.985368",148.68,1.83
L6566853,"50.7050771,-115.1993876",T2B3G8,"51.025196,-113.985368",148.68,1.83
L6566853,"50.7050771,-115.1993876",T2B1V2,"51.025196,-113.985368",148.68,1.83
L5970993,"51.9447067,-114.2397628",T2B2K7,"51.025196,-113.985368",120.99,1.21
L5970993,"51.9447067,-114.2397628",T2B0L4,"51.025196,-113.985368",120.99,1.21
L5970993,"51.9447067,-114.2397628",T2B2V1,"51.025196,-113.985368",120.99,1.21
L5970993,"51.9447067,-114.2397628",T2B3G8,"51.025196,-113.985368",120.99,1.21
L5970993,"51.9447067,-114.2397628",T2B1V2,"51.025196,-113.985368",120.99,1.21
L5526128,"51.0545805,-115.1583443",T2B2K7,"51.025196,-113.985368",100.94,1.14
L5526128,"51.0545805,-115.1583443",T2B0L4,"51.025196,-113.985368",100.94,1.14
L5526128,"51.0545805,-115.1583443",T2B2V1,"51.025196,-113.985368",100.94,1.14
L5526128,"51.0545805,-115.1583443",T2B3G8,"51.025196,-113.985368",100.94,1.14
L5526128,"51.0545805,-115.1583443",T2B1V2,"51.025196,-113.985368",100.94,1.14
L4460796,"50.1648681,-113.6436467",T2B2K7,"51.025196,-113.985368",111.33,1.13
L4460796,"50.1648681,-113.6436467",T2B0L4,"51.025196,-113.985368",111.33,1.13
L4460796,"50.1648681,-113.6436467",T2B2V1,"51.025196,-113.985368",111.33,1.13
L4460796,"50.1648681,-113.6436467",T2B3G8,"51.025196,-113.985368",111.33,1.13
L4460796,"50.1648681,-113.6436467",T2B1V2,"51.025196,-113.985368",111.33,1.13
L7256765,"51.0656052,-115.2021003",T2B2K7,"51.025196,-113.985368",106.43,1.22
L7256765,"51.0656052,-115.2021003",T2B0L4,"51.025196,-113.985368",106.43,1.22
L7256765,"51.0656052,-115.2021003",T2B2V1,"51.025196,-113.985368",106.43,1.22
L7256765,"51.0656052,-115.2021003",T2B3G8,"51.025196,-113.985368",106.43,1.22
L7256765,"51.0656052,-115.2021003",T2B1V2,"51.025196,-113.985368",106.43,1.22
L8106688,"51.4670738,-112.7301935",T2B2K7,"51.025196,-113.985368",135,1.54
L8106688,"51.4670738,-112.7301935",T2B0L4,"51.025196,-113.985368",135,1.54
L8106688,"51.4670738,-112.7301935",T2B2V1,"51.025196,-113.985368",135,1.54
L8106688,"51.4670738,-112.7301935",T2B3G8,"51.025196,-113.985368",135,1.54
L8106688,"51.4670738,-112.7301935",T2B1V2,"51.025196,-113.985368",135,1.54
L7745928,"51.229242,-115.508099",T2B2K7,"51.025196,-113.985368",142.86,1.63
L7745928,"51.229242,-115.508099",T2B0L4,"51.025196,-113.985368",142.86,1.63
L7745928,"51.229242,-115.508099",T2B2V1,"51.025196,-113.985368",142.86,1.63
L7745928,"51.229242,-115.508099",T2B3G8,"51.025196,-113.985368",142.86,1.63
L7745928,"51.229242,-115.508099",T2B1V2,"51.025196,-113.985368",142.86,1.63
L7801577,"50.1841416,-113.4358574",T2B2K7,"51.025196,-113.985368",122.83,1.29
L7801577,"50.1841416,-113.4358574",T2B0L4,"51.025196,-113.985368",122.83,1.29
L7801577,"50.1841416,-113.4358574",T2B2V1,"51.025196,-113.985368",122.83,1.29
L7801577,"50.1841416,-113.4358574",T2B3G8,"51.025196,-113.985368",122.83,1.29
L7801577,"50.1841416,-113.4358574",T2B1V2,"51.025196,-113.985368",122.83,1.29
L7680402,"50.6173652,-115.1226308",T2B2K7,"51.025196,-113.985368",150.53,1.88
L7680402,"50.6173652,-115.1226308",T2B0L4,"51.025196,-113.985368",150.53,1.88
L7680402,"50.6173652,-115.1226308",T2B2V1,"51.025196,-113.985368",150.53,1.88
L7680402,"50.6173652,-115.1226308",T2B3G8,"51.025196,-113.985368",150.53,1.88
L7680402,"50.6173652,-115.1226308",T2B1V2,"51.025196,-113.985368",150.53,1.88
L6474109,"50.1182082,-113.7679204",T2B2K7,"51.025196,-113.985368",127.14,1.34
L6474109,"50.1182082,-113.7679204",T2B0L4,"51.025196,-113.985368",127.14,1.34
L6474109,"50.1182082,-113.7679204",T2B2V1,"51.025196,-113.985368",127.14,1.34
L6474109,"50.1182082,-113.7679204",T2B3G8,"51.025196,-113.985368",127.14,1.34
L6474109,"50.1182082,-113.7679204",T2B1V2,"51.025196,-113.985368",127.14,1.34
L4466009,"51.9318437,-114.0262071",T2B2K7,"51.025196,-113.985368",106.67,1.07
L4466009,"51.9318437,-114.0262071",T2B0L4,"51.025196,-113.985368",106.67,1.07
L4466009,"51.9318437,-114.0262071",T2B2V1,"51.025196,-113.985368",106.67,1.07
L4466009,"51.9318437,-114.0262071",T2B3G8,"51.025196,-113.985368",106.67,1.07
L4466009,"51.9318437,-114.0262071",T2B1V2,"51.025196,-113.985368",106.67,1.07
L7898061,"51.5913326,-112.760445",T2B2K7,"51.025196,-113.985368",150.11,1.71
L7898061,"51.5913326,-112.760445",T2B0L4,"51.025196,-113.985368",150.11,1.71
L7898061,"51.5913326,-112.760445",T2B2V1,"51.025196,-113.985368",150.11,1.71
L7898061,"51.5913326,-112.760445",T2B3G8,"51.025196,-113.985368",150.11,1.71
L7898061,"51.5913326,-112.760445",T2B1V2,"51.025196,-113.985368",150.11,1.71
L7680448,"50.8326148,-115.1679729",T2B2K7,"51.025196,-113.985368",123.72,1.42
L7680448,"50.8326148,-115.1679729",T2B0L4,"51.025196,-113.985368",123.72,1.42
L7680448,"50.8326148,-115.1679729",T2B2V1,"51.025196,-113.985368",123.72,1.42
L7680448,"50.8326148,-115.1679729",T2B3G8,"51.025196,-113.985368",123.72,1.42
L7680448,"50.8326148,-115.1679729",T2B1V2,"51.025196,-113.985368",123.72,1.42
L7432291,"50.9420532,-112.3772299",T2B2K7,"51.025196,-113.985368",132.88,1.51
L7432291,"50.9420532,-112.3772299",T2B0L4,"51.025196,-113.985368",132.88,1.51
L7432291,"50.9420532,-112.3772299",T2B2V1,"51.025196,-113.985368",132.88,1.51
L7432291,"50.9420532,-112.3772299",T2B3G8,"51.025196,-113.985368",132.88,1.51
L7432291,"50.9420532,-112.3772299",T2B1V2,"51.025196,-113.985368",132.88,1.51
L7801178,"50.1367345,-113.425637",T2B2K7,"51.025196,-113.985368",130.15,1.36
L7801178,"50.1367345,-113.425637",T2B0L4,"51.025196,-113.985368",130.15,1.36
L7801178,"50.1367345,-113.425637",T2B2V1,"51.025196,-113.985368",130.15,1.36
L7801178,"50.1367345,-113.425637",T2B3G8,"51.025196,-113.985368",130.15,1.36
L7801178,"50.1367345,-113.425637",T2B1V2,"51.025196,-113.985368",130.15,1.36
L6797716,"50.7878526,-115.3067956",T2B2K7,"51.025196,-113.985368",160.48,2.13
L6797716,"50.7878526,-115.3067956",T2B0L4,"51.025196,-113.985368",160.48,2.13
L6797716,"50.7878526,-115.3067956",T2B2V1,"51.025196,-113.985368",160.48,2.13
L6797716,"50.7878526,-115.3067956",T2B3G8,"51.025196,-113.985368",160.48,2.13
L6797716,"50.7878526,-115.3067956",T2B1V2,"51.025196,-113.985368",160.48,2.13
L7566897,"50.1012317,-114.4419633",T2B2K7,"51.025196,-113.985368",152.65,1.84
L7566897,"50.1012317,-114.4419633",T2B0L4,"51.025196,-113.985368",152.65,1.84
L7566897,"50.1012317,-114.4419633",T2B2V1,"51.025196,-113.985368",152.65,1.84
L7566897,"50.1012317,-114.4419633",T2B3G8,"51.025196,-113.985368",152.65,1.84
L7566897,"50.1012317,-114.4419633",T2B1V2,"51.025196,-113.985368",152.65,1.84
L7201265,"50.8594647,-115.3867251",T2B2K7,"51.025196,-113.985368",159.43,2.31
L7201265,"50.8594647,-115.3867251",T2B0L4,"51.025196,-113.985368",159.43,2.31
L7201265,"50.8594647,-115.3867251",T2B2V1,"51.025196,-113.985368",159.43,2.31
L7201265,"50.8594647,-115.3867251",T2B3G8,"51.025196,-113.985368",159.43,2.31
L7201265,"50.8594647,-115.3867251",T2B1V2,"51.025196,-113.985368",159.43,2.31
L9660638,"51.3807655,-112.5340374",T2B2K7,"51.025196,-113.985368",146.49,1.58
L9660638,"51.3807655,-112.5340374",T2B0L4,"51.025196,-113.985368",146.49,1.58
L9660638,"51.3807655,-112.5340374",T2B2V1,"51.025196,-113.985368",146.49,1.58
L9660638,"51.3807655,-112.5340374",T2B3G8,"51.025196,-113.985368",146.49,1.58
L9660638,"51.3807655,-112.5340374",T2B1V2,"51.025196,-113.985368",146.49,1.58
L9524417,"50.8679095,-115.3531745",T2B2K7,"51.025196,-113.985368",150.94,2.12
L9524417,"50.8679095,-115.3531745",T2B0L4,"51.025196,-113.985368",150.94,2.12
L9524417,"50.8679095,-115.3531745",T2B2V1,"51.025196,-113.985368",150.94,2.12
L9524417,"50.8679095,-115.3531745",T2B3G8,"51.025196,-113.985368",150.94,2.12
L9524417,"50.8679095,-115.3531745",T2B1V2,"51.025196,-113.985368",150.94,2.12
L9394469,"51.5986895,-114.7928151",T2B2K7,"51.025196,-113.985368",117.6,1.28
L9394469,"51.5986895,-114.7928151",T2B0L4,"51.025196,-113.985368",117.6,1.28
L9394469,"51.5986895,-114.7928151",T2B2V1,"51.025196,-113.985368",117.6,1.28
L9394469,"51.5986895,-114.7928151",T2B3G8,"51.025196,-113.985368",117.6,1.28
L9394469,"51.5986895,-114.7928151",T2B1V2,"51.025196,-113.985368",117.6,1.28
L4466018,"51.7914837,-113.6070161",T2B2K7,"51.025196,-113.985368",118.03,1.18
L4466018,"51.7914837,-113.6070161",T2B0L4,"51.025196,-113.985368",118.03,1.18
L4466018,"51.7914837,-113.6070161",T2B2V1,"51.025196,-113.985368",118.03,1.18
L4466018,"51.7914837,-113.6070161",T2B3G8,"51.025196,-113.985368",118.03,1.18
L4466018,"51.7914837,-113.6070161",T2B1V2,"51.025196,-113.985368",118.03,1.18
L2465370,"51.3315904,-112.7901131",T2B2K7,"51.025196,-113.985368",127.27,1.48
L2465370,"51.3315904,-112.7901131",T2B0L4,"51.025196,-113.985368",127.27,1.48
L2465370,"51.3315904,-112.7901131",T2B2V1,"51.025196,-113.985368",127.27,1.48
L2465370,"51.3315904,-112.7901131",T2B3G8,"51.025196,-113.985368",127.27,1.48
L2465370,"51.3315904,-112.7901131",T2B1V2,"51.025196,-113.985368",127.27,1.48
L2528065,"52.0326405,-114.2538643",T2B2K7,"51.025196,-113.985368",148.02,1.52
L2528065,"52.0326405,-114.2538643",T2B0L4,"51.025196,-113.985368",148.02,1.52
L2528065,"52.0326405,-114.2538643",T2B2V1,"51.025196,-113.985368",148.02,1.52
