locality_id,hot_loc,postal_code,pc_loc,km,hours
L1546095,"51.1379036,-114.1315314",T2C3V6,"50.9801825,-114.015448666667",27.52,0.37
L1546095,"51.1379036,-114.1315314",T2C4H8,"50.9801825,-114.015448666667",27.52,0.37
L1546095,"51.1379036,-114.1315314",T2C0N9,"50.9801825,-114.015448666667",27.52,0.37
L1546095,"51.1379036,-114.1315314",T2C4C2,"50.9801825,-114.015448666667",27.52,0.37
L1546095,"51.1379036,-114.1315314",T2C3P7,"50.9801825,-114.015448666667",27.52,0.37
L1319730,"50.93736,-113.90346",T2C0X4,"50.9801825,-114.015448666667",13.4,0.24
L1319730,"50.93736,-113.90346",T2C3V6,"50.9801825,-114.015448666667",13.4,0.24
L1319730,"50.93736,-113.90346",T2C4H8,"50.9801825,-114.015448666667",13.4,0.24
L1319730,"50.93736,-113.90346",T2C0N9,"50.9801825,-114.015448666667",13.4,0.24
L1319730,"50.93736,-113.90346",T2C4C2,"50.9801825,-114.015448666667",13.4,0.24
L1319730,"50.93736,-113.90346",T2C3P7,"50.9801825,-114.015448666667",13.4,0.24
L1535266,"51.0699584,-114.1434401",T2C0X4,"50.9801825,-114.015448666667",18.59,0.29
L1535266,"51.0699584,-114.1434401",T2C3V6,"50.9801825,-114.015448666667",18.59,0.29
L1535266,"51.0699584,-114.1434401",T2C4H8,"50.9801825,-114.015448666667",18.59,0.29
L1535266,"51.0699584,-114.1434401",T2C0N9,"50.9801825,-114.015448666667",18.59,0.29
L1535266,"51.0699584,-114.1434401",T2C4C2,"50.9801825,-114.015448666667",18.59,0.29
L1535266,"51.0699584,-114.1434401",T2C3P7,"50.9801825,-114.015448666667",18.59,0.29
L2364445,"51.0103526,-114.0913868",T2C0X4,"50.9801825,-114.015448666667",11.52,0.2
L2364445,"51.0103526,-114.0913868",T2C3V6,"50.9801825,-114.015448666667",11.52,0.2
L2364445,"51.0103526,-114.0913868",T2C4H8,"50.9801825,-114.015448666667",11.52,0.2
L2364445,"51.0103526,-114.0913868",T2C0N9,"50.9801825,-114.015448666667",11.52,0.2
L2364445,"51.0103526,-114.0913868",T2C4C2,"50.9801825,-114.015448666667",11.52,0.2
L2364445,"51.0103526,-114.0913868",T2C3P7,"50.9801825,-114.015448666667",11.52,0.2
L2588910,"50.9272946,-114.0624028",T2C0X4,"50.9801825,-114.015448666667",15.65,0.27
L2588910,"50.9272946,-114.0624028",T2C3V6,"50.9801825,-114.015448666667",15.65,0.27
L2588910,"50.9272946,-114.0624028",T2C4H8,"50.9801825,-114.015448666667",15.65,0.27
L2588910,"50.9272946,-114.0624028",T2C0N9,"50.9801825,-114.015448666667",15.65,0.27
L2588910,"50.9272946,-114.0624028",T2C4C2,"50.9801825,-114.015448666667",15.65,0.27
L2588910,"50.9272946,-114.0624028",T2C3P7,"50.9801825,-114.015448666667",15.65,0.27
L2087596,"50.8755819,-114.1612101",T2C0X4,"50.9801825,-114.015448666667",30.93,0.41
L2087596,"50.8755819,-114.1612101",T2C3V6,"50.9801825,-114.015448666667",30.93,0.41
L2087596,"50.8755819,-114.1612101",T2C4H8,"50.9801825,-114.015448666667",30.93,0.41
L2087596,"50.8755819,-114.1612101",T2C0N9,"50.9801825,-114.015448666667",30.93,0.41
L2087596,"50.8755819,-114.1612101",T2C4C2,"50.9801825,-114.015448666667",30.93,0.41
L2087596,"50.8755819,-114.1612101",T2C3P7,"50.9801825,-114.015448666667",30.93,0.41
L7516338,"50.9305375,-113.8644724",T2C0X4,"50.9801825,-114.015448666667",17.98,0.32
L7516338,"50.9305375,-113.8644724",T2C3V6,"50.9801825,-114.015448666667",17.98,0.32
L7516338,"50.9305375,-113.8644724",T2C4H8,"50.9801825,-114.015448666667",17.98,0.32
L7516338,"50.9305375,-113.8644724",T2C0N9,"50.9801825,-114.015448666667",17.98,0.32
L7516338,"50.9305375,-113.8644724",T2C4C2,"50.9801825,-114.015448666667",17.98,0.32
L7516338,"50.9305375,-113.8644724",T2C3P7,"50.9801825,-114.015448666667",17.98,0.32
L1547942,"51.0099632,-114.1861402",T2C0X4,"50.9801825,-114.015448666667",16.73,0.26
L1547942,"51.0099632,-114.1861402",T2C3V6,"50.9801825,-114.015448666667",16.73,0.26
L1547942,"51.0099632,-114.1861402",T2C4H8,"50.9801825,-114.015448666667",16.73,0.26
L1547942,"51.0099632,-114.1861402",T2C0N9,"50.9801825,-114.015448666667",16.73,0.26
L1547942,"51.0099632,-114.1861402",T2C4C2,"50.9801825,-114.015448666667",16.73,0.26
L1547942,"51.0099632,-114.1861402",T2C3P7,"50.9801825,-114.015448666667",16.73,0.26
L4150954,"50.8630016,-113.9875853",T2C0X4,"50.9801825,-114.015448666667",21.28,0.28
L4150954,"50.8630016,-113.9875853",T2C3V6,"50.9801825,-114.015448666667",21.28,0.28
L4150954,"50.8630016,-113.9875853",T2C4H8,"50.9801825,-114.015448666667",21.28,0.28
L4150954,"50.8630016,-113.9875853",T2C0N9,"50.9801825,-114.015448666667",21.28,0.28
L4150954,"50.8630016,-113.9875853",T2C4C2,"50.9801825,-114.015448666667",21.28,0.28
L4150954,"50.8630016,-113.9875853",T2C3P7,"50.9801825,-114.015448666667",21.28,0.28
L3785377,"50.8884616,-114.0929634",T2C0X4,"50.9801825,-114.015448666667",25.08,0.31
L3785377,"50.8884616,-114.0929634",T2C3V6,"50.9801825,-114.015448666667",25.08,0.31
L3785377,"50.8884616,-114.0929634",T2C4H8,"50.9801825,-114.015448666667",25.08,0.31
L3785377,"50.8884616,-114.0929634",T2C0N9,"50.9801825,-114.015448666667",25.08,0.31
L3785377,"50.8884616,-114.0929634",T2C4C2,"50.9801825,-114.015448666667",25.08,0.31
L3785377,"50.8884616,-114.0929634",T2C3P7,"50.9801825,-114.015448666667",25.08,0.31
L4034172,"51.1002309,-114.2191149",T2C0X4,"50.9801825,-114.015448666667",25.32,0.46
L4034172,"51.1002309,-114.2191149",T2C3V6,"50.9801825,-114.015448666667",25.32,0.46
L4034172,"51.1002309,-114.2191149",T2C4H8,"50.9801825,-114.015448666667",25.32,0.46
L4034172,"51.1002309,-114.2191149",T2C0N9,"50.9801825,-114.015448666667",25.32,0.46
L4034172,"51.1002309,-114.2191149",T2C4C2,"50.9801825,-114.015448666667",25.32,0.46
L4034172,"51.1002309,-114.2191149",T2C3P7,"50.9801825,-114.015448666667",25.32,0.46
L2343428,"51.0828147,-113.9232559",T2C0X4,"50.9801825,-114.015448666667",24.71,0.35
L2343428,"51.0828147,-113.9232559",T2C3V6,"50.9801825,-114.015448666667",24.71,0.35
L2343428,"51.0828147,-113.9232559",T2C4H8,"50.9801825,-114.015448666667",24.71,0.35
L2343428,"51.0828147,-113.9232559",T2C0N9,"50.9801825,-114.015448666667",24.71,0.35
L2343428,"51.0828147,-113.9232559",T2C4C2,"50.9801825,-114.015448666667",24.71,0.35
L2343428,"51.0828147,-113.9232559",T2C3P7,"50.9801825,-114.015448666667",24.71,0.35
L2475187,"51.0573965,-113.8071243",T2C0X4,"50.9801825,-114.015448666667",30.45,0.39
L2475187,"51.0573965,-113.8071243",T2C3V6,"50.9801825,-114.015448666667",30.45,0.39
L2475187,"51.0573965,-113.8071243",T2C4H8,"50.9801825,-114.015448666667",30.45,0.39
L2475187,"51.0573965,-113.8071243",T2C0N9,"50.9801825,-114.015448666667",30.45,0.39
L2475187,"51.0573965,-113.8071243",T2C4C2,"50.9801825,-114.015448666667",30.45,0.39
L2475187,"51.0573965,-113.8071243",T2C3P7,"50.9801825,-114.015448666667",30.45,0.39
L4465884,"50.9148202,-113.7791944",T2C0X4,"50.9801825,-114.015448666667",32.45,0.36
L4465884,"50.9148202,-113.7791944",T2C3V6,"50.9801825,-114.015448666667",32.45,0.36
L4465884,"50.9148202,-113.7791944",T2C4H8,"50.9801825,-114.015448666667",32.45,0.36
L4465884,"50.9148202,-113.7791944",T2C0N9,"50.9801825,-114.015448666667",32.45,0.36
L4465884,"50.9148202,-113.7791944",T2C4C2,"50.9801825,-114.015448666667",32.45,0.36
L4465884,"50.9148202,-113.7791944",T2C3P7,"50.9801825,-114.015448666667",32.45,0.36
L2526782,"50.8927102,-114.0060309",T2C0X4,"50.9801825,-114.015448666667",19.31,0.27
L2526782,"50.8927102,-114.0060309",T2C3V6,"50.9801825,-114.015448666667",19.31,0.27
L2526782,"50.8927102,-114.0060309",T2C4H8,"50.9801825,-114.015448666667",19.31,0.27
L2526782,"50.8927102,-114.0060309",T2C0N9,"50.9801825,-114.015448666667",19.31,0.27
L2526782,"50.8927102,-114.0060309",T2C4C2,"50.9801825,-114.015448666667",19.31,0.27
L2526782,"50.8927102,-114.0060309",T2C3P7,"50.9801825,-114.015448666667",19.31,0.27
L4977616,"51.017287,-114.0948694",T2C0X4,"50.9801825,-114.015448666667",11.97,0.21
L4977616,"51.017287,-114.0948694",T2C3V6,"50.9801825,-114.015448666667",11.97,0.21
L4977616,"51.017287,-114.0948694",T2C4H8,"50.9801825,-114.015448666667",11.97,0.21
L4977616,"51.017287,-114.0948694",T2C0N9,"50.9801825,-114.015448666667",11.97,0.21
L4977616,"51.017287,-114.0948694",T2C4C2,"50.9801825,-114.015448666667",11.97,0.21
L4977616,"51.017287,-114.0948694",T2C3P7,"50.9801825,-114.015448666667",11.97,0.21
L2568676,"50.8687776,-113.9865661",T2C0X4,"50.9801825,-114.015448666667",20.84,0.26
L2568676,"50.8687776,-113.9865661",T2C3V6,"50.9801825,-114.015448666667",20.84,0.26
L2568676,"50.8687776,-113.9865661",T2C4H8,"50.9801825,-114.015448666667",20.84,0.26
L2568676,"50.8687776,-113.9865661",T2C0N9,"50.9801825,-114.015448666667",20.84,0.26
L2568676,"50.8687776,-113.9865661",T2C4C2,"50.9801825,-114.015448666667",20.84,0.26
L2568676,"50.8687776,-113.9865661",T2C3P7,"50.9801825,-114.015448666667",20.84,0.26
L4009800,"50.9277627,-113.9245534",T2C0X4,"50.9801825,-114.015448666667",17.11,0.27
L4009800,"50.9277627,-113.9245534",T2C3V6,"50.9801825,-114.015448666667",17.11,0.27
L4009800,"50.9277627,-113.9245534",T2C4H8,"50.9801825,-114.015448666667",17.11,0.27
L4009800,"50.9277627,-113.9245534",T2C0N9,"50.9801825,-114.015448666667",17.11,0.27
L4009800,"50.9277627,-113.9245534",T2C4C2,"50.9801825,-114.015448666667",17.11,0.27
L4009800,"50.9277627,-113.9245534",T2C3P7,"50.9801825,-114.015448666667",17.11,0.27
L2364449,"50.9810197,-114.0997124",T2C0X4,"50.9801825,-114.015448666667",9.21,0.15
L2364449,"50.9810197,-114.0997124",T2C3V6,"50.9801825,-114.015448666667",9.21,0.15
L2364449,"50.9810197,-114.0997124",T2C4H8,"50.9801825,-114.015448666667",9.21,0.15
L2364449,"50.9810197,-114.0997124",T2C0N9,"50.9801825,-114.015448666667",9.21,0.15
L2364449,"50.9810197,-114.0997124",T2C4C2,"50.9801825,-114.015448666667",9.21,0.15
L2364449,"50.9810197,-114.0997124",T2C3P7,"50.9801825,-114.015448666667",9.21,0.15
L4382091,"51.0325088,-113.9285472",T2C0X4,"50.9801825,-114.015448666667",14.02,0.26
L4382091,"51.0325088,-113.9285472",T2C3V6,"50.9801825,-114.015448666667",14.02,0.26
L4382091,"51.0325088,-113.9285472",T2C4H8,"50.9801825,-114.015448666667",14.02,0.26
L4382091,"51.0325088,-113.9285472",T2C0N9,"50.9801825,-114.015448666667",14.02,0.26
L4382091,"51.0325088,-113.9285472",T2C4C2,"50.9801825,-114.015448666667",14.02,0.26
L4382091,"51.0325088,-113.9285472",T2C3P7,"50.9801825,-114.015448666667",14.02,0.26
L4002494,"51.015345,-113.9421648",T2C0X4,"50.9801825,-114.015448666667",10.59,0.18
L4002494,"51.015345,-113.9421648",T2C3V6,"50.9801825,-114.015448666667",10.59,0.18
L4002494,"51.015345,-113.9421648",T2C4H8,"50.9801825,-114.015448666667",10.59,0.18
L4002494,"51.015345,-113.9421648",T2C0N9,"50.9801825,-114.015448666667",10.59,0.18
L4002494,"51.015345,-113.9421648",T2C4C2,"50.9801825,-114.015448666667",10.59,0.18
L4002494,"51.015345,-113.9421648",T2C3P7,"50.9801825,-114.015448666667",10.59,0.18
L3464085,"51.0997761,-114.1984874",T2C0X4,"50.9801825,-114.015448666667",25.36,0.41
L3464085,"51.0997761,-114.1984874",T2C3V6,"50.9801825,-114.015448666667",25.36,0.41
L3464085,"51.0997761,-114.1984874",T2C4H8,"50.9801825,-114.015448666667",25.36,0.41
L3464085,"51.0997761,-114.1984874",T2C0N9,"50.9801825,-114.015448666667",25.36,0.41
L3464085,"51.0997761,-114.1984874",T2C4C2,"50.9801825,-114.015448666667",25.36,0.41
L3464085,"51.0997761,-114.1984874",T2C3P7,"50.9801825,-114.015448666667",25.36,0.41
L4320864,"51.0470837,-114.0413287",T2C0X4,"50.9801825,-114.015448666667",13.97,0.2
L4320864,"51.0470837,-114.0413287",T2C3V6,"50.9801825,-114.015448666667",13.97,0.2
L4320864,"51.0470837,-114.0413287",T2C4H8,"50.9801825,-114.015448666667",13.97,0.2
L4320864,"51.0470837,-114.0413287",T2C0N9,"50.9801825,-114.015448666667",13.97,0.2
L4320864,"51.0470837,-114.0413287",T2C4C2,"50.9801825,-114.015448666667",13.97,0.2
L4320864,"51.0470837,-114.0413287",T2C3P7,"50.9801825,-114.015448666667",13.97,0.2
L2439068,"51.0583633,-114.0888065",T2C0X4,"50.9801825,-114.015448666667",17.31,0.29
L2439068,"51.0583633,-114.0888065",T2C3V6,"50.9801825,-114.015448666667",17.31,0.29
L2439068,"51.0583633,-114.0888065",T2C4H8,"50.9801825,-114.015448666667",17.31,0.29
L2439068,"51.0583633,-114.0888065",T2C0N9,"50.9801825,-114.015448666667",17.31,0.29
L2439068,"51.0583633,-114.0888065",T2C4C2,"50.9801825,-114.015448666667",17.31,0.29
L2439068,"51.0583633,-114.0888065",T2C3P7,"50.9801825,-114.015448666667",17.31,0.29
L3480111,"51.0488852,-114.094018",T2C0X4,"50.9801825,-114.015448666667",15.82,0.22
L3480111,"51.0488852,-114.094018",T2C3V6,"50.9801825,-114.015448666667",15.82,0.22
L3480111,"51.0488852,-114.094018",T2C4H8,"50.9801825,-114.015448666667",15.82,0.22
L3480111,"51.0488852,-114.094018",T2C0N9,"50.9801825,-114.015448666667",15.82,0.22
L3480111,"51.0488852,-114.094018",T2C4C2,"50.9801825,-114.015448666667",15.82,0.22
L3480111,"51.0488852,-114.094018",T2C3P7,"50.9801825,-114.015448666667",15.82,0.22
L2574062,"51.0636768,-113.7716031",T2C0X4,"50.9801825,-114.015448666667",27.72,0.42
L2574062,"51.0636768,-113.7716031",T2C3V6,"50.9801825,-114.015448666667",27.72,0.42
L2574062,"51.0636768,-113.7716031",T2C4H8,"50.9801825,-114.015448666667",27.72,0.42
L2574062,"51.0636768,-113.7716031",T2C0N9,"50.9801825,-114.015448666667",27.72,0.42
L2574062,"51.0636768,-113.7716031",T2C4C2,"50.9801825,-114.015448666667",27.72,0.42
L2574062,"51.0636768,-113.7716031",T2C3P7,"50.9801825,-114.015448666667",27.72,0.42
L9147394,"50.9836106,-113.8157196",T2C0X4,"50.9801825,-114.015448666667",15.33,0.25
L9147394,"50.9836106,-113.8157196",T2C3V6,"50.9801825,-114.015448666667",15.33,0.25
L9147394,"50.9836106,-113.8157196",T2C4H8,"50.9801825,-114.015448666667",15.33,0.25
L9147394,"50.9836106,-113.8157196",T2C0N9,"50.9801825,-114.015448666667",15.33,0.25
L9147394,"50.9836106,-113.8157196",T2C4C2,"50.9801825,-114.015448666667",15.33,0.25
L9147394,"50.9836106,-113.8157196",T2C3P7,"50.9801825,-114.015448666667",15.33,0.25
L7314975,"51.0175749,-114.0695268",T2C0X4,"50.9801825,-114.015448666667",9.25,0.2
L7314975,"51.0175749,-114.0695268",T2C3V6,"50.9801825,-114.015448666667",9.25,0.2
L7314975,"51.0175749,-114.0695268",T2C4H8,"50.9801825,-114.015448666667",9.25,0.2
L7314975,"51.0175749,-114.0695268",T2C0N9,"50.9801825,-114.015448666667",9.25,0.2
L7314975,"51.0175749,-114.0695268",T2C4C2,"50.9801825,-114.015448666667",9.25,0.2
L7314975,"51.0175749,-114.0695268",T2C3P7,"50.9801825,-114.015448666667",9.25,0.2
L4465862,"51.1044786,-113.9712047",T2C0X4,"50.9801825,-114.015448666667",22.73,0.33
L4465862,"51.1044786,-113.9712047",T2C3V6,"50.9801825,-114.015448666667",22.73,0.33
L4465862,"51.1044786,-113.9712047",T2C4H8,"50.9801825,-114.015448666667",22.73,0.33
L4465862,"51.1044786,-113.9712047",T2C0N9,"50.9801825,-114.015448666667",22.73,0.33
L4465862,"51.1044786,-113.9712047",T2C4C2,"50.9801825,-114.015448666667",22.73,0.33
L4465862,"51.1044786,-113.9712047",T2C3P7,"50.9801825,-114.015448666667",22.73,0.33
L4550728,"50.9205054,-113.925802",T2C0X4,"50.9801825,-114.015448666667",17.43,0.28
L4550728,"50.9205054,-113.925802",T2C3V6,"50.9801825,-114.015448666667",17.43,0.28
L4550728,"50.9205054,-113.925802",T2C4H8,"50.9801825,-114.015448666667",17.43,0.28
L4550728,"50.9205054,-113.925802",T2C0N9,"50.9801825,-114.015448666667",17.43,0.28
L4550728,"50.9205054,-113.925802",T2C4C2,"50.9801825,-114.015448666667",17.43,0.28
L4550728,"50.9205054,-113.925802",T2C3P7,"50.9801825,-114.015448666667",17.43,0.28
L8931855,"51.0344121,-114.0656752",T2C0X4,"50.9801825,-114.015448666667",9.93,0.24
L8931855,"51.0344121,-114.0656752",T2C3V6,"50.9801825,-114.015448666667",9.93,0.24
L8931855,"51.0344121,-114.0656752",T2C4H8,"50.9801825,-114.015448666667",9.93,0.24
L8931855,"51.0344121,-114.0656752",T2C0N9,"50.9801825,-114.015448666667",9.93,0.24
L8931855,"51.0344121,-114.0656752",T2C4C2,"50.9801825,-114.015448666667",9.93,0.24
L8931855,"51.0344121,-114.0656752",T2C3P7,"50.9801825,-114.015448666667",9.93,0.24
L6528765,"51.0811365,-114.111671",T2C0X4,"50.9801825,-114.015448666667",19.13,0.32
L6528765,"51.0811365,-114.111671",T2C3V6,"50.9801825,-114.015448666667",19.13,0.32
L6528765,"51.0811365,-114.111671",T2C4H8,"50.9801825,-114.015448666667",19.13,0.32
L6528765,"51.0811365,-114.111671",T2C0N9,"50.9801825,-114.015448666667",19.13,0.32
L6528765,"51.0811365,-114.111671",T2C4C2,"50.9801825,-114.015448666667",19.13,0.32
L6528765,"51.0811365,-114.111671",T2C3P7,"50.9801825,-114.015448666667",19.13,0.32
L6688348,"51.040707,-114.1200049",T2C0X4,"50.9801825,-114.015448666667",14.68,0.24
L6688348,"51.040707,-114.1200049",T2C3V6,"50.9801825,-114.015448666667",14.68,0.24
L6688348,"51.040707,-114.1200049",T2C4H8,"50.9801825,-114.015448666667",14.68,0.24
L6688348,"51.040707,-114.1200049",T2C0N9,"50.9801825,-114.015448666667",14.68,0.24
L6688348,"51.040707,-114.1200049",T2C4C2,"50.9801825,-114.015448666667",14.68,0.24
L6688348,"51.040707,-114.1200049",T2C3P7,"50.9801825,-114.015448666667",14.68,0.24
L9770253,"51.0353981,-113.751521",T2C0X4,"50.9801825,-114.015448666667",26.69,0.4
L9770253,"51.0353981,-113.751521",T2C3V6,"50.9801825,-114.015448666667",26.69,0.4
L9770253,"51.0353981,-113.751521",T2C4H8,"50.9801825,-114.015448666667",26.69,0.4
L9770253,"51.0353981,-113.751521",T2C0N9,"50.9801825,-114.015448666667",26.69,0.4
L9770253,"51.0353981,-113.751521",T2C4C2,"50.9801825,-114.015448666667",26.69,0.4
L9770253,"51.0353981,-113.751521",T2C3P7,"50.9801825,-114.015448666667",26.69,0.4
L7941602,"51.0458795,-114.0590132",T2C0X4,"50.9801825,-114.015448666667",10.5,0.24
L7941602,"51.0458795,-114.0590132",T2C3V6,"50.9801825,-114.015448666667",10.5,0.24
L7941602,"51.0458795,-114.0590132",T2C4H8,"50.9801825,-114.015448666667",10.5,0.24
L7941602,"51.0458795,-114.0590132",T2C0N9,"50.9801825,-114.015448666667",10.5,0.24
L7941602,"51.0458795,-114.0590132",T2C4C2,"50.9801825,-114.015448666667",10.5,0.24
L7941602,"51.0458795,-114.0590132",T2C3P7,"50.9801825,-114.015448666667",10.5,0.24
L8931864,"51.0263359,-114.0653325",T2C0X4,"50.9801825,-114.015448666667",9.13,0.22
L8931864,"51.0263359,-114.0653325",T2C3V6,"50.9801825,-114.015448666667",9.13,0.22
L8931864,"51.0263359,-114.0653325",T2C4H8,"50.9801825,-114.015448666667",9.13,0.22
L8931864,"51.0263359,-114.0653325",T2C0N9,"50.9801825,-114.015448666667",9.13,0.22
L8931864,"51.0263359,-114.0653325",T2C4C2,"50.9801825,-114.015448666667",9.13,0.22
L8931864,"51.0263359,-114.0653325",T2C3P7,"50.9801825,-114.015448666667",9.13,0.22
L9709580,"51.0870569,-114.1695264",T2C0X4,"50.9801825,-114.015448666667",20.43,0.37
L9709580,"51.0870569,-114.1695264",T2C3V6,"50.9801825,-114.015448666667",20.43,0.37
L9709580,"51.0870569,-114.1695264",T2C4H8,"50.9801825,-114.015448666667",20.43,0.37
L9709580,"51.0870569,-114.1695264",T2C0N9,"50.9801825,-114.015448666667",20.43,0.37
L9709580,"51.0870569,-114.1695264",T2C4C2,"50.9801825,-114.015448666667",20.43,0.37
L9709580,"51.0870569,-114.1695264",T2C3P7,"50.9801825,-114.015448666667",20.43,0.37
L2589245,"53.554765,-113.3998275",T5A4B6,"53.5904863333333,-113.383857333333",5.98,0.19
L2589245,"53.554765,-113.3998275",T5A5J5,"53.5904863333333,-113.383857333333",5.98,0.19
L2589245,"53.554765,-113.3998275",T5A3B3,"53.5904863333333,-113.383857333333",5.98,0.19
L795636,"53.6168484,-113.5085106",T5A4B6,"53.5904863333333,-113.383857333333",12.41,0.36
L795636,"53.6168484,-113.5085106",T5A5J5,"53.5904863333333,-113.383857333333",12.41,0.36
L795636,"53.6168484,-113.5085106",T5A3B3,"53.5904863333333,-113.383857333333",12.41,0.36
L1303645,"53.6154737,-113.6564827",T5A4B6,"53.5904863333333,-113.383857333333",29.62,0.39
L1303645,"53.6154737,-113.6564827",T5A5J5,"53.5904863333333,-113.383857333333",29.62,0.39
L1303645,"53.6154737,-113.6564827",T5A3B3,"53.5904863333333,-113.383857333333",29.62,0.39
L207050,"53.6143082,-113.6591589",T5A4B6,"53.5904863333333,-113.383857333333",29.59,0.39
L207050,"53.6143082,-113.6591589",T5A5J5,"53.5904863333333,-113.383857333333",29.59,0.39
L207050,"53.6143082,-113.6591589",T5A3B3,"53.5904863333333,-113.383857333333",29.59,0.39
L691371,"53.442468,-113.3210135",T5A4B6,"53.5904863333333,-113.383857333333",23.76,0.31
L691371,"53.442468,-113.3210135",T5A5J5,"53.5904863333333,-113.383857333333",23.76,0.31
L691371,"53.442468,-113.3210135",T5A3B3,"53.5904863333333,-113.383857333333",23.76,0.31
L4832190,"53.5286952,-113.5527563",T5A4B6,"53.5904863333333,-113.383857333333",21.13,0.48
L4832190,"53.5286952,-113.5527563",T5A5J5,"53.5904863333333,-113.383857333333",21.13,0.48
L4832190,"53.5286952,-113.5527563",T5A3B3,"53.5904863333333,-113.383857333333",21.13,0.48
L3510522,"53.616231,-113.6510539",T5A4B6,"53.5904863333333,-113.383857333333",29.5,0.39
L3510522,"53.616231,-113.6510539",T5A5J5,"53.5904863333333,-113.383857333333",29.5,0.39
L3510522,"53.616231,-113.6510539",T5A3B3,"53.5904863333333,-113.383857333333",29.5,0.39
L2095406,"53.4978495,-113.5861874",T5A4B6,"53.5904863333333,-113.383857333333",32.58,0.49
L2095406,"53.4978495,-113.5861874",T5A5J5,"53.5904863333333,-113.383857333333",32.58,0.49
L2095406,"53.4978495,-113.5861874",T5A3B3,"53.5904863333333,-113.383857333333",32.58,0.49
L2082982,"53.5830794,-113.6168075",T5A4B6,"53.5904863333333,-113.383857333333",19.36,0.34
L2082982,"53.5830794,-113.6168075",T5A5J5,"53.5904863333333,-113.383857333333",19.36,0.34
L2082982,"53.5830794,-113.6168075",T5A3B3,"53.5904863333333,-113.383857333333",19.36,0.34
L608721,"53.5571868,-113.4563255",T5A4B6,"53.5904863333333,-113.383857333333",11.2,0.27
L608721,"53.5571868,-113.4563255",T5A5J5,"53.5904863333333,-113.383857333333",11.2,0.27
